Problem,Severity,File,TempLine,Column,Rule,Description,URL,Category,Engine,Commit,ActualLine,TargetBranch,ExtractedOriginalLine
Problem,Severity,File,TempLine,Column,Rule,Description,URL,Category,Engine,Commit,ActualLine,TargetBranch,N/A
"1","3","/home/runner/work/DevOps_Project/DevOps_Project/temp_scanner_files/temp_force-app_main_default_classes_AttachmentHandler.cls","1","8","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd",N/A
"2","3","/home/runner/work/DevOps_Project/DevOps_Project/temp_scanner_files/temp_force-app_main_default_classes_AttachmentHandler.cls","2","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd",N/A
"3","3","/home/runner/work/DevOps_Project/DevOps_Project/temp_scanner_files/temp_force-app_main_default_classes_AttachmentHandler.cls","3","9","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd",N/A
"4","3","/home/runner/work/DevOps_Project/DevOps_Project/temp_scanner_files/temp_force-app_main_default_classes_AttachmentHandler.cls","3","9","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd",N/A
