rule,engine,severity,tags,file,startLine,startColumn,endLine,endColumn,message,resources,CommitAuthor,CommitAuthorFirstName,ActualLine,TargetBranch
"AvoidDebugStatements","pmd","2",,"force-app/main/default/classes/Demo.cls",12,0,12,0,"Avoid debug statements since they impact on performance",,"Shyamk-16028","Shyamk-16028",12,"Backup_Branch1"
"DebugsShouldUseLoggingLevel","pmd","4",,"force-app/main/default/classes/Demo.cls",12,0,12,0,"Calls to System.debug should specify a logging level.",,"Shyamk-16028","Shyamk-16028",12,"Backup_Branch1"
